Gene	lnL_Null	lnL_Alt	LRT	SocOrigin	Class	Gene_Desc	pvalue	adj_pvalue
LOC726947	-7426.52917	-7422.906177	7.24599	AllComplex	Canon	 TGF-beta-activated kinase 1 and MAP3K7-binding protein 3 	0.0071059524723789	1
LOC726958	-2630.686789	-2630.686581	0.000416	AllComplex	Canon	 tumor necrosis factor receptor superfamily member wengen 	0.983727412460045	1
LOC726983	-7621.561576	-7621.561576	0	AllComplex	NonCanon	 geranylgeranyl transferase type-2 subunit alpha 	1	1
LOC726999	-3883.770806	-3883.737228	0.067156	AllComplex	NonCanon	 iroquois-class homeodomain protein IRX-6 	0.795523560435162	1
LOC727004	-2402.285313	-2401.411863	1.7469	AllComplex	NonCanon	 putative glutathione-specific gamma-glutamylcyclotransferase 2 	0.186266920621555	1
LOC727009	-9835.636672	-9835.636672	0	AllComplex	NonCanon	 cytoplasmic tRNA 2-thiolation protein 2 	1	1
LOC727022	-8907.241674	-8907.241674	0	AllComplex	NonCanon	 RNA polymerase II-associated protein 3 	1	1
LOC727025	-588.989519	-588.989519	0	AllComplex	NonCanon	 DNA-directed RNA polymerases I, II, and III subunit RPABC4 	1	1
LOC727027	-8379.07014	-8379.07014	0	AllComplex	NonCanon	 cleft lip and palate transmembrane protein 1 homolog 	1	1
LOC727048	-3670.219643	-3669.937969	0.563348	AllComplex	NonCanon	 methyltransferase-like protein 22 	0.452914419062494	1
LOC727116	-2543.230164	-2542.968033	0.524262	AllComplex	NonCanon	 uncharacterized LOC727116 	0.469029274840309	1
LOC727122	-1120.547832	-1120.547832	0	AllComplex	NonCanon	 methyltransferase-like protein 17, mitochondrial 	1	1
LOC727146	-10196.70031	-10196.70031	0	AllComplex	Canon	 sphingomyelin phosphodiesterase 	1	1
LOC727186	-1438.010593	-1437.637034	0.747118	AllComplex	NonCanon	 dolichol-phosphate mannosyltransferase subunit 3 	0.387390225817148	1
LOC727229	-9289.504379	-9289.503632	0.001494	AllComplex	NonCanon	 protein HIRA homolog 	0.969167607095181	1
LOC727237	-6713.673078	-6713.389993	0.56617	AllComplex	NonCanon	 carbonic anhydrase 2 	0.451784882902058	1
LOC727238	-25800.818314	-25800.778739	0.07915	AllComplex	NonCanon	 histone-lysine N-methyltransferase ash1 	0.778452625764922	1
LOC727299	-5624.773816	-5624.773816	0	AllComplex	NonCanon	 probable splicing factor, arginine/serine-rich 7 	1	1
LOC727303	-5356.962735	-5356.962735	0	AllComplex	NonCanon	 S-adenosylmethionine sensor upstream of mTORC1 	1	1
LOC727320	-7656.464513	-7656.464513	0	AllComplex	NonCanon	 U3 small nucleolar RNA-associated protein 18 homolog 	1	1
LOC727378	-934.450563	-934.450563	0	AllComplex	NonCanon	 peptidyl-prolyl cis-trans isomerase-like 1 	1	1
LOC727396	-14777.925331	-14777.925331	0	AllComplex	Canon	 eukaryotic translation initiation factor 2-alpha kinase 	1	1
LOC727420	-4412.239042	-4411.953215	0.571654	AllComplex	NonCanon	 transmembrane protein 192 	0.449602408447741	1
LOC727456	-280.699209	-280.699209	0	AllComplex	NonCanon	 glucose-6-phosphate 1-epimerase 	1	1
LOC727495	-11486.352181	-11486.352181	0	AllComplex	NonCanon	 valine--tRNA ligase, mitochondrial 	1	1
LOC727539	-3910.809975	-3910.043476	1.533	AllComplex	NonCanon	 lysocardiolipin acyltransferase 1 	0.215662756049087	1
LOC727582	-4870.592745	-4870.592745	0	AllComplex	NonCanon	 tryptophan--tRNA ligase, cytoplasmic 	1	1
LOC727622	-5650.002793	-5650.002793	0	AllComplex	NonCanon	 probable aspartate aminotransferase, cytoplasmic 	1	1
LOC727634	-5974.074891	-5974.074891	0	AllComplex	Canon	 activating molecule in BECN1-regulated autophagy protein 1 	1	1
LOC727652	-17786.408675	-17785.129666	2.55802	AllComplex	NonCanon	 cilia- and flagella-associated protein 65 	0.109735942469588	1
NOS	-14237.959932	-14237.959932	0	AllComplex	Canon	 nitric oxide synthase 	1	1
PGRP-S3	-2052.678622	-2052.547021	0.263202	AllComplex	Canon	 peptidoglycan recognition protein S3 	0.607928822738698	1
Ppib	-2074.794769	-2074.794769	0	AllComplex	NonCanon	 peptidylprolyl isomerase B (cyclophilin B) 	1	1
PPO	-8216.389258	-8216.389258	0	AllComplex	Canon	 phenoloxidase subunit A3 	1	1
Pten	-1740.311602	-1739.94686	0.729484	AllComplex	Canon	 phosphatase and tensin-like 	0.393050495311666	1
Rnft2	-6016.735733	-6016.735733	0	AllComplex	NonCanon	 ring finger protein, transmembrane 2 	1	1
RpL35	-1631.643467	-1631.643467	0	AllComplex	NonCanon	 ribosomal protein L35 	1	1
Smb	-1754.29533	-1754.29533	0	AllComplex	NonCanon	 small ribonucleoprotein particle protein B 	1	1
Snf	-2314.796268	-2314.796268	0	AllComplex	NonCanon	 U1 small nuclear ribonucleoprotein A 	1	1
STT3B	-7329.496637	-7329.496637	0	AllComplex	NonCanon	 STT3, subunit of the oligosaccharyltransferase complex, homolog B 	1	1
Tpi	-2709.981447	-2709.981447	0	AllComplex	NonCanon	 triosephosphate isomerase 	1	1
Tspan6	-4810.761441	-4810.761441	0	AllComplex	Canon	 tetraspanin 6 	1	1
Usp	-4514.409615	-4513.000713	2.8178	AllComplex	NonCanon	 ultraspiracle 	0.0932240991923435	1
Vg	-42665.086172	-42665.086172	0	AllComplex	NonCanon	 vitellogenin 	1	1
Vha16	-1298.027822	-1298.027822	0	AllComplex	Canon	 vacuolar H+ ATP synthase 16 kDa proteolipid subunit 	1	1
Arp1	-3665.678347	-3665.678349	-4e-06	AllOrigin	Canon	 actin related protein 1 	1	1
B-gluc1	-8572.430921	-8572.430921	0	AllOrigin	Canon	 beta-1,3-glucan recognition protein 1 	1	1
Cox6c	-1488.722948	-1488.722948	0	AllOrigin	NonCanon	 cytochrome c oxidase subunit VIc 	1	1
CPR14	-1852.930504	-1852.930504	0	AllOrigin	NonCanon	 cuticular protein 14 	1	1
CPR19	-3267.006782	-3267.006782	0	AllOrigin	NonCanon	 cuticular protein 19 	1	1
CSP6	-1980.492021	-1980.492021	0	AllOrigin	NonCanon	 chemosensory protein 6 	1	1
CytC	-1421.117374	-1421.117374	0	AllOrigin	Canon	 mitochondrial cytochrome C 	1	1
Dcr-1	-17124.345667	-17124.345667	0	AllOrigin	Canon	 endoribonuclease Dicer-1 	1	1
Dl	-10519.128527	-10519.128527	0	AllOrigin	Canon	 dorsal 	1	1
Dnmt3	-9942.980143	-9942.980143	0	AllOrigin	NonCanon	 DNA methyltransferase 3 	1	1
Ecr	-4684.51975	-4687.473094	-5.90669	AllOrigin	NonCanon	 ecdysone receptor 	1	1
egh	-5749.838801	-5749.838801	0	AllOrigin	NonCanon	 beta-1,4-mannosyltransferase egh 	1	1
FAR1	-7142.255417	-7142.255417	0	AllOrigin	NonCanon	 fatty acyl-CoA reductase 1 	1	1
Gat-1B	-7483.782734	-7483.782734	0	AllOrigin	NonCanon	 GABA neurotransmitter transporter-1B 	1	1
Gat-a	-7590.233556	-7590.233556	0	AllOrigin	NonCanon	 GABA neurotransmitter transporter-1A 	1	1
Gfat2	-9199.422688	-9199.422688	0	AllOrigin	NonCanon	 glucosamine-fructose-6-phosphate aminotransferase 2 	1	1
GlnS	-5414.008823	-5414.008823	0	AllOrigin	NonCanon	 glutamine synthetase 	1	1
GstD1	-4388.920135	-4388.920135	0	AllOrigin	NonCanon	 glutathione S-transferase D1 	1	1
GstS4	-3263.033604	-3263.033604	0	AllOrigin	NonCanon	 glutathione S-transferase S4 	1	1
Imd	-4523.000839	-4523.000839	0	AllOrigin	Canon	 immune deficiency 	1	1
Jtb	-8371.339327	-8371.339327	0	AllOrigin	NonCanon	 jumping translocation breakpoint protein 	1	1
KAT2A	-9550.363731	-9550.363731	0	AllOrigin	NonCanon	 K(lysine) acetyltransferase 2A 	1	1
LOC100379261	-6097.999088	-6097.999088	0	AllOrigin	NonCanon	 uncharacterized LOC100379261 	1	1
LOC100576099	-2093.191293	-2093.191293	0	AllOrigin	NonCanon	 carbohydrate sulfotransferase 11-like 	1	1
LOC100576186	-7564.448155	-7564.448155	0	AllOrigin	NonCanon	 alanine--glyoxylate aminotransferase 2, mitochondrial 	1	1
LOC100576195	-1539.77868	-1539.77868	0	AllOrigin	NonCanon	 protein ccsmst1 	1	1
LOC100576337	-3441.820034	-3441.820034	0	AllOrigin	NonCanon	 deleted in autism protein 1 homolog 	1	1
LOC100576383	-6944.09292	-6944.530825	-0.87581	AllOrigin	NonCanon	 mannosyl-oligosaccharide 1,2-alpha-mannosidase IA 	1	1
LOC100576411	-9052.46868	-9052.46868	0	AllOrigin	NonCanon	 uncharacterized LOC100576411 	1	1
LOC100576527	-8826.610181	-8826.610181	0	AllOrigin	Canon	 cyclic AMP-dependent transcription factor ATF-2 	1	1
LOC100576646	-3355.363806	-3355.363806	0	AllOrigin	NonCanon	 dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial 	1	1
LOC100576649	-8758.499855	-8758.499855	0	AllOrigin	NonCanon	 mismatch repair endonuclease PMS2 	1	1
LOC100576742	-15583.590706	-15583.590706	0	AllOrigin	Canon	 integrin beta-nu 	1	1
LOC100576795	-3886.674152	-3886.674152	0	AllOrigin	NonCanon	 uncharacterized protein YJR142W 	1	1
LOC100576801	-3753.635179	-3753.635179	0	AllOrigin	NonCanon	 malate dehydrogenase, cytoplasmic 	1	1
LOC100576818	-4874.502642	-4874.502642	0	AllOrigin	NonCanon	 dolichyl-phosphate beta-glucosyltransferase 	1	1
LOC100576819	-7658.04661	-7658.04661	0	AllOrigin	Canon	 putative inactive caspase B 	1	1
LOC100576826	-3583.49209	-3583.49209	0	AllOrigin	NonCanon	 LHFPL tetraspan subfamily member 5 protein 	1	1
LOC100576862	-6289.718204	-6289.718204	0	AllOrigin	NonCanon	 speckle targeted PIP5K1A-regulated poly(A) polymerase 	1	1
LOC100577002	-8135.255783	-8135.255783	0	AllOrigin	NonCanon	 multiple inositol polyphosphate phosphatase 1 	1	1
LOC100577019	-487.81824	-487.81824	0	AllOrigin	NonCanon	 protein quiver 	1	1
LOC100577050	-8142.117603	-8142.117603	0	AllOrigin	NonCanon	 uncharacterized LOC100577050 	1	1
LOC100577053	-9025.152484	-9025.152484	0	AllOrigin	NonCanon	 glycine dehydrogenase (decarboxylating), mitochondrial 	1	1
LOC100577136	-5982.683003	-5982.683003	0	AllOrigin	NonCanon	 diphthine methyltransferase 	1	1
LOC100577140	-8773.968965	-8773.968965	0	AllOrigin	NonCanon	 UDP-glucuronosyltransferase 2B19 	1	1
LOC100577174	-18783.394539	-18783.394539	0	AllOrigin	NonCanon	 ras-responsive element-binding protein 1 	1	1
LOC100577401	-16674.811713	-16674.811713	0	AllOrigin	NonCanon	 putative uncharacterized protein DDB_G0282133 	1	1
LOC100577423	-5058.934534	-5058.934534	0	AllOrigin	NonCanon	 methyltransferase-like protein 4 	1	1
LOC100577481	-7683.989553	-7683.989553	0	AllOrigin	NonCanon	 protein arginine N-methyltransferase 9 	1	1
LOC100577493	-9550.620272	-9550.620272	0	AllOrigin	NonCanon	 transmembrane and TPR repeat-containing protein 4 	1	1
LOC100577687	-7337.409829	-7337.409829	0	AllOrigin	NonCanon	 nucleoporin-like protein 2 	1	1
LOC100577690	-2326.195698	-2326.195698	0	AllOrigin	Canon	 fas-associated death domain protein 	1	1
LOC100577763	-37578.584734	-37578.584734	0	AllOrigin	NonCanon	 small subunit processome component 20 homolog 	1	1
LOC100577764	-1764.456071	-1764.456071	0	AllOrigin	Canon	 ras-related protein Rab-5C 	1	1
LOC100577841	-4294.821598	-4294.821598	0	AllOrigin	NonCanon	 carbonic anhydrase 7 	1	1
LOC100577870	-1453.517849	-1453.517849	0	AllOrigin	NonCanon	 ras-related protein Rab-35 	1	1
LOC100577972	-67297.415025	-67297.415025	0	AllOrigin	NonCanon	 uncharacterized LOC100577972 	1	1
LOC100578030	-5500.006424	-5499.406386	1.20008	AllOrigin	Canon	 antitrypsin 	0.273305689457445	1
LOC100578035	-3694.662393	-3694.662393	0	AllOrigin	NonCanon	 sphingolipid delta(4)-desaturase DES1 	1	1
LOC100578071	-27422.009513	-27422.009513	0	AllOrigin	NonCanon	 DNA polymerase zeta catalytic subunit 	1	1
LOC100578156	-4120.199806	-4120.199806	0	AllOrigin	Canon	 uncharacterized LOC100578156 	1	1
LOC100578168	-2224.801065	-2224.801065	0	AllOrigin	NonCanon	 glycoprotein 3-alpha-L-fucosyltransferase A 	1	1
LOC100578209	-4739.623885	-4739.623885	0	AllOrigin	NonCanon	 BTB/POZ domain-containing protein 6-B 	1	1
LOC100578215	-6355.74446	-6355.74446	0	AllOrigin	NonCanon	 N-acetylgalactosaminyltransferase 6 	1	1
LOC100578235	-1913.216265	-1913.216265	0	AllOrigin	NonCanon	 DNA-directed RNA polymerase I subunit RPA12 	1	1
LOC100578255	-23284.374792	-23284.374792	0	AllOrigin	NonCanon	 ras GTPase-activating-like protein IQGAP1 	1	1
LOC100578277	-1115.865449	-1115.865449	0	AllOrigin	NonCanon	 U11/U12 small nuclear ribonucleoprotein 25 kDa protein 	1	1
LOC100578329	-9293.399227	-9293.399227	0	AllOrigin	NonCanon	 fatty acyl-CoA reductase wat 	1	1
LOC100578356	-19587.115106	-19587.115106	0	AllOrigin	Canon	 apoptotic protease-activating factor 1-like 	1	1
LOC100578380	-2964.853034	-2964.776796	0.152476	AllOrigin	NonCanon	 tRNA (guanine-N(7)-)-methyltransferase 	0.69618034501963	1
LOC100578433	-22933.749585	-22933.749585	0	AllOrigin	NonCanon	 transmembrane protein 131 	1	1
LOC100578450	-11503.086221	-11503.086221	0	AllOrigin	NonCanon	 histone-lysine N-methyltransferase SETD2 	1	1
LOC100578537	-11200.622775	-11200.622775	0	AllOrigin	Canon	 UV radiation resistance-associated gene protein 	1	1
LOC100578560	-1645.570891	-1645.570891	0	AllOrigin	NonCanon	 28S ribosomal protein S18c, mitochondrial 	1	1
LOC100578586	-10966.03036	-10966.03036	0	AllOrigin	NonCanon	 mediator of RNA polymerase II transcription subunit 15 	1	1
LOC100578697	-2797.51459	-2797.51459	0	AllOrigin	NonCanon	 THUMP domain-containing protein 1 homolog 	1	1
LOC100578725	-1129.61821	-1129.61821	0	AllOrigin	NonCanon	 uncharacterized LOC100578725 	1	1
LOC100578875	-4994.3881	-4994.3881	0	AllOrigin	NonCanon	 beta-1,4-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase 	1	1
LOC100578893	-11050.379232	-11050.379232	0	AllOrigin	NonCanon	 uncharacterized LOC100578893 	1	1
LOC102653793	-5563.508636	-5563.508636	0	AllOrigin	NonCanon	 succinate--hydroxymethylglutarate CoA-transferase 	1	1
LOC102653879	-4444.777595	-4444.777595	0	AllOrigin	NonCanon	 homocysteine-responsive endoplasmic reticulum-resident ubiquitin-like domain member 2 protein 	1	1
LOC102653930	-1476.199795	-1476.199795	0	AllOrigin	NonCanon	 DNA-directed RNA polymerase III subunit RPC10 	1	1
LOC102654014	-3589.018801	-3589.018801	0	AllOrigin	NonCanon	 hemK methyltransferase family member 2 	1	1
LOC102654146	-4546.15178	-4546.15178	0	AllOrigin	NonCanon	 antifreeze protein Maxi 	1	1
LOC102654165	-4701.909823	-4701.909823	0	AllOrigin	NonCanon	 transmembrane protein 132C 	1	1
LOC102654312	-5273.003882	-5273.003882	0	AllOrigin	NonCanon	 KRR1 small subunit processome component homolog 	1	1
LOC102654349	-958.620964	-958.620964	0	AllOrigin	NonCanon	 DNA mismatch repair protein MutL-like 	1	1
LOC102654365	-8186.367548	-8186.367548	0	AllOrigin	NonCanon	 glutamyl-tRNA(Gln) amidotransferase subunit B, mitochondrial 	1	1
LOC102654610	-3855.077518	-3855.077518	0	AllOrigin	NonCanon	 putative hydroxypyruvate isomerase 	1	1
LOC102654621	-6698.506111	-6698.506111	0	AllOrigin	NonCanon	 sarcoplasmic reticulum histidine-rich calcium-binding protein 	1	1
LOC102654987	-2039.65345	-2039.606084	0.094732	AllOrigin	NonCanon	 ras-related protein Rab-1A 	0.758245449371765	1
LOC102655219	-4877.899604	-4877.899604	0	AllOrigin	NonCanon	 GPI mannosyltransferase 2 	1	1
LOC102655259	-9877.980847	-9877.980847	0	AllOrigin	NonCanon	 5-methylcytosine rRNA methyltransferase NSUN4 	1	1
LOC102655470	-551.877892	-551.877892	0	AllOrigin	NonCanon	 transmembrane inner ear expressed protein 	1	1
LOC102655679	-3337.40561	-3337.40561	0	AllOrigin	NonCanon	 DNA-directed RNA polymerase III subunit RPC7-like 	1	1
LOC102655688	-7852.761982	-7852.761982	0	AllOrigin	NonCanon	 putative Dol-P-Glc:Glc(2)Man(9)GlcNAc(2)-PP-Dol alpha-1,2-glucosyltransferase 	1	1
LOC102655836	-6358.725814	-6358.725814	0	AllOrigin	NonCanon	 tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6 	1	1
LOC102655877	-4943.067628	-4943.067628	0	AllOrigin	NonCanon	 beta-1,3-galactosyltransferase 6 	1	1
LOC102655904	-1683.673252	-1683.673251	2e-06	AllOrigin	NonCanon	 DNA-directed RNA polymerases I, II, and III subunit RPABC3 	0.998871621209031	1
LOC102655948	-4153.936398	-4153.936398	0	AllOrigin	NonCanon	 phosphatidylinositol N-acetylglucosaminyltransferase subunit C 	1	1
LOC102656183	-1837.54527	-1837.54527	0	AllOrigin	NonCanon	 histidine triad nucleotide-binding protein 1 	1	1
LOC102656263	-2862.010085	-2862.010085	0	AllOrigin	NonCanon	 protein farnesyltransferase subunit beta 	1	1
LOC102656287	-1671.072541	-1671.072541	0	AllOrigin	NonCanon	 transmembrane protein 216 	1	1
LOC107963993	-5521.89705	-5521.89705	0	AllOrigin	NonCanon	 palmitoleoyl-protein carboxylesterase NOTUM 	1	1
LOC107964089	-2767.275798	-2767.275798	0	AllOrigin	NonCanon	 aquaporin-11 	1	1
LOC107964507	-1443.433677	-1443.433677	0	AllOrigin	NonCanon	 acyl-coenzyme A thioesterase 13 	1	1
LOC107965021	-1490.987568	-1490.81721	0.340716	AllOrigin	NonCanon	 phosphatidate cytidylyltransferase, mitochondrial 	0.559416224455828	1
LOC107965199	-9206.866654	-9206.866654	0	AllOrigin	NonCanon	 UDP-glucuronosyltransferase 1-1 	1	1
LOC107965225	-2522.238855	-2522.238855	0	AllOrigin	NonCanon	 ribulose-phosphate 3-epimerase 	1	1
LOC107965250	-5524.482538	-5524.482538	0	AllOrigin	NonCanon	 7SK snRNA methylphosphate capping enzyme 	1	1
LOC107965266	-6704.240438	-6704.240438	0	AllOrigin	NonCanon	 glycoprotein 3-alpha-L-fucosyltransferase A 	1	1
LOC107965508	-3967.837683	-3967.837683	0	AllOrigin	NonCanon	 tRNA (guanine-N(7)-)-methyltransferase non-catalytic subunit WDR4 	1	1
LOC107965749	-5546.971248	-5546.971248	0	AllOrigin	NonCanon	 acyl-CoA Delta(11) desaturase-like 	1	1
LOC107965828	-3755.991905	-3755.991905	0	AllOrigin	NonCanon	 cholesterol 7-desaturase 	1	1
LOC113218534	-4986.452175	-4986.452175	0	AllOrigin	NonCanon	 GDP-fucose protein O-fucosyltransferase 2 	1	1
LOC113218670	-2778.652469	-2772.369351	12.5662	AllOrigin	NonCanon	 cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 	0.000392786446446556	0.413604128108224
LOC406097	-8166.775408	-8166.775408	0	AllOrigin	Canon	 integrin beta-PS 	1	1
LOC406114	-9784.129082	-9784.129082	0	AllOrigin	NonCanon	 alpha-amylase 	1	1
LOC408271	-6690.552038	-6691.074073	-1.04407	AllOrigin	NonCanon	 rap1 GTPase-activating protein 1 	1	1
LOC408286	-12225.179331	-12225.179331	0	AllOrigin	NonCanon	 2-oxoglutarate dehydrogenase, mitochondrial 	1	1
LOC408303	-5192.875716	-5192.875716	0	AllOrigin	NonCanon	 protein lifeguard 1 	1	1
LOC408312	-7852.472104	-7852.472104	0	AllOrigin	NonCanon	 tyrosine-protein kinase transmembrane receptor Ror2 	1	1
LOC408355	-5880.095429	-5880.095429	0	AllOrigin	NonCanon	 endoribonuclease LACTB2 	1	1
LOC408358	-19061.386132	-19061.386132	0	AllOrigin	Canon	 RB1-inducible coiled-coil protein 1 	1	1
LOC408369	-3168.176655	-3168.176655	0	AllOrigin	NonCanon	 putative glutathione-specific gamma-glutamylcyclotransferase 2 	1	1
LOC408391	-4453.430119	-4453.430091	5.6e-05	AllOrigin	Canon	 AP-1 complex subunit mu-1 	0.994029234405756	1
LOC408402	-7158.810877	-7158.810877	0	AllOrigin	NonCanon	 acetyl-coenzyme A transporter 1 	1	1
LOC408421	-9015.976885	-9015.976885	0	AllOrigin	NonCanon	 uncharacterized LOC408421 	1	1
LOC408426	-3241.277178	-3241.277178	0	AllOrigin	Canon	 lysosomal thioesterase PPT2 homolog 	1	1
LOC408434	-5852.86996	-5852.86996	0	AllOrigin	NonCanon	 EGF domain-specific O-linked N-acetylglucosamine transferase 	1	1
LOC408438	-14424.628236	-14424.628236	0	AllOrigin	Canon	 insulin receptor substrate 1-B 	1	1
LOC408458	-12996.659146	-12999.289717	-5.26114	AllOrigin	NonCanon	 mediator of RNA polymerase II transcription subunit 24 	1	1
LOC408461	-3731.172128	-3731.172128	0	AllOrigin	NonCanon	 uridine 5'-monophosphate synthase 	1	1
LOC408474	-9898.68861	-9898.68861	0	AllOrigin	NonCanon	 apyrase 	1	1
LOC408501	-15065.023609	-15065.023609	0	AllOrigin	Canon	 serine/threonine-protein kinase/endoribonuclease IRE1 	1	1
LOC408511	-3726.418	-3726.418	0	AllOrigin	NonCanon	 protein preli-like 	1	1
LOC408520	-3356.658705	-3356.658705	0	AllOrigin	NonCanon	 upstream activation factor subunit spp27 	1	1
LOC408533	-16622.779095	-16622.779095	0	AllOrigin	Canon	 mitogen-activated protein kinase kinase kinase 15 	1	1
LOC408573	-2866.267051	-2866.267051	0	AllOrigin	NonCanon	 eukaryotic translation initiation factor 6 	1	1
LOC408575	-4880.46366	-4881.542644	-2.15797	AllOrigin	NonCanon	 DNA methyltransferase 1-associated protein 1 	1	1
LOC408592	-6447.033174	-6447.033174	0	AllOrigin	NonCanon	 uncharacterized LOC408592 	1	1
LOC408597	-4362.785355	-4362.785355	0	AllOrigin	NonCanon	 U2 small nuclear ribonucleoprotein auxiliary factor 35 kDa subunit-related protein 2 	1	1
LOC408649	-7009.685871	-7009.685871	0	AllOrigin	NonCanon	 trithorax group protein osa 	1	1
LOC408661	-9159.850448	-9159.850448	0	AllOrigin	NonCanon	 uncharacterized LOC408661 	1	1
LOC408668	-11317.707549	-11317.707549	0	AllOrigin	NonCanon	 probable tyrosyl-DNA phosphodiesterase 	1	1
LOC408687	-3717.830677	-3717.830677	0	AllOrigin	NonCanon	 putative tRNA (cytidine(32)/guanosine(34)-2'-O)-methyltransferase 	1	1
