Gene	lnL_Null	lnL_Alt	LRT	SocOrigin	Class	Gene_Desc	pvalue	adj_pvalue
LOC412200	-9273.946204	-9273.946204	0	Habro	NonCanon	 threonine--tRNA ligase, cytoplasmic 	1	1
LOC412232	-4338.992393	-4315.355993	47.2728	Habro	NonCanon	 dipeptidyl peptidase 3 	6.17633612526635e-12	6.49132926765493e-09
LOC412235	-4100.87535	-4100.87535	0	Habro	Canon	 caspase-1 	1	1
LOC412245	-6753.418807	-6725.805613	55.2264	Habro	NonCanon	 acidic mammalian chitinase 	1.07416288631643e-13	1.13431600795015e-10
LOC412247	-4529.025065	-4529.025065	0	Habro	NonCanon	 rRNA methyltransferase 2, mitochondrial 	1	1
LOC412263	-13183.807535	-13183.807535	0	Habro	NonCanon	 endoplasmic reticulum aminopeptidase 1 	1	1
LOC412276	-3720.958574	-3718.84369	4.22977	Habro	NonCanon	 epimerase family protein SDR39U1 	0.0397208228692842	1
LOC412277	-5279.825045	-5276.707689	6.23471	Habro	NonCanon	 mRNA cap guanine-N7 methyltransferase 	0.0125270105487478	1
LOC412278	-20105.385175	-20101.435397	7.89956	Habro	Canon	 tuberin 	0.00494468238777425	1
LOC412282	-16559.321402	-16559.317925	0.006954	Habro	NonCanon	 leucine--tRNA ligase, cytoplasmic 	0.933540925255895	1
LOC412287	-6896.331109	-6890.757229	11.1478	Habro	NonCanon	 peptidyl-prolyl cis-trans isomerase FKBP4 	0.000841313889704747	0.837107320256223
LOC412294	-4677.785873	-4677.785873	0	Habro	NonCanon	 deoxynucleotidyltransferase terminal-interacting protein 2 	1	1
LOC412303	-3568.59136	-3568.59136	0	Habro	NonCanon	 choline-phosphate cytidylyltransferase A 	1	1
LOC412332	-15629.990849	-15628.120498	3.7407	Habro	NonCanon	 mediator of RNA polymerase II transcription subunit 23 	0.0531021944111269	1
LOC412339	-3671.769024	-3671.769024	0	Habro	NonCanon	 cyclin-dependent kinase 7 	1	1
LOC412348	-2783.98046	-2783.98046	0	Habro	NonCanon	 mediator of RNA polymerase II transcription subunit 19 	1	1
LOC412366	-4188.608881	-4188.608881	0	Habro	NonCanon	 NFU1 iron-sulfur cluster scaffold homolog, mitochondrial 	1	1
LOC412378	-3227.675035	-3227.675035	0	Habro	NonCanon	 3'-5' ssDNA/RNA exonuclease TatD 	1	1
LOC412410	-7217.61498	-7217.61498	0	Habro	NonCanon	 U3 small nucleolar RNA-associated protein 6 homolog 	1	1
LOC412422	-20054.458397	-20054.458396	1.99999e-06	Habro	NonCanon	 mediator of RNA polymerase II transcription subunit 1 	0.998871624029979	1
LOC412423	-5521.871758	-5521.871758	0	Habro	NonCanon	 alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase B 	1	1
LOC412467	-7132.642935	-7132.642935	0	Habro	NonCanon	 bifunctional purine biosynthesis protein PURH 	1	1
LOC412470	-6924.765318	-6924.765318	0	Habro	NonCanon	 MAP kinase-interacting serine/threonine-protein kinase 1 	1	1
LOC412526	-4474.068206	-4474.068206	0	Habro	NonCanon	 protein disulfide-isomerase A6 homolog 	1	1
LOC412540	-6666.18893	-6666.18893	0	Habro	NonCanon	 carcinine transporter 	1	1
LOC412547	-1364.990916	-1364.990916	0	Habro	NonCanon	 DNA-directed RNA polymerase II subunit RPB9 	1	1
LOC412554	-3051.435638	-3051.435638	0	Habro	NonCanon	 transmembrane emp24 domain-containing protein eca 	1	1
LOC412563	-6243.749461	-6243.688459	0.122004	Habro	NonCanon	 dihydroxyacetone phosphate acyltransferase 	0.72687107223329	1
LOC412573	-6803.607484	-6803.607491	-1.4e-05	Habro	NonCanon	 cGMP-dependent 3',5'-cyclic phosphodiesterase 	1	1
LOC412578	-2034.136527	-2034.136527	0	Habro	NonCanon	 mediator of RNA polymerase II transcription subunit 21 	1	1
LOC412580	-7024.376771	-7023.465586	1.82237	Habro	NonCanon	 protein arginine N-methyltransferase 3 	0.177031427972601	1
LOC412598	-4696.883449	-4696.883449	0	Habro	NonCanon	 transmembrane protein 268 	1	1
LOC412612	-5358.374588	-5358.374588	0	Habro	NonCanon	 carbohydrate sulfotransferase 4 	1	1
LOC412619	-5596.858406	-5596.858406	0	Habro	NonCanon	 amidophosphoribosyltransferase 	1	1
LOC412623	-13045.96236	-13045.96236	0	Habro	NonCanon	 transmembrane protein 94 	1	1
LOC412624	-9643.587644	-9641.013549	5.14819	Habro	NonCanon	 methyltransferase-like protein 13 	0.0232706174831707	1
LOC412647	-4441.901867	-4441.901867	0	Habro	Canon	 septin-2 	1	1
LOC412670	-6011.08494	-6011.08494	0	Habro	NonCanon	 probable phosphoserine aminotransferase 	1	1
LOC412675	-5426.057791	-5426.057791	0	Habro	NonCanon	 aspartate aminotransferase, mitochondrial 	1	1
LOC412687	-5074.159724	-5065.67046	16.9785	Habro	Canon	 beclin 1-associated autophagy-related key regulator 	3.78055099403588e-05	0.038561620139166
LOC412690	-4590.691238	-4590.162057	1.05836	Habro	NonCanon	 probable palmitoyltransferase Zdhhc6 	0.303589529129404	1
LOC412750	-12141.363972	-12140.903169	0.921606	Habro	NonCanon	 DNA topoisomerase I, mitochondrial 	0.337053642161463	1
LOC412762	-4392.18613	-4392.18613	0	Habro	NonCanon	 heparan-sulfate 6-O-sulfotransferase 1-B 	1	1
LOC412810	-13660.097316	-13657.70457	4.78549	Habro	Canon	 V-type proton ATPase 116 kDa subunit a 	0.0287004808973101	1
LOC412816	-3362.046367	-3360.672935	2.74686	Habro	Canon	 syntaxin-7 	0.0974456264970973	1
LOC412851	-4283.027111	-4281.817987	2.41825	Habro	NonCanon	 lysophospholipase D GDPD1-like 	0.119928840321946	1
LOC412870	-1230.959386	-1230.959386	0	Habro	NonCanon	 mediator of RNA polymerase II transcription subunit 30 	1	1
LOC412878	-21376.604836	-21376.604836	0	Habro	NonCanon	 DNA N6-methyl adenine demethylase 	1	1
LOC412889	-5901.702963	-5901.702963	0	Habro	NonCanon	 branched-chain-amino-acid aminotransferase, cytosolic 	1	1
LOC412931	-6694.505446	-6694.33131	0.348272	Habro	NonCanon	 U3 small nucleolar RNA-associated protein 15 homolog 	0.555092942606733	1
LOC412933	-4702.517189	-4702.360866	0.312646	Habro	NonCanon	 geranylgeranyl transferase type-1 subunit beta 	0.576061014823788	1
LOC412950	-9965.092918	-9965.065616	0.054604	Habro	NonCanon	 nucleoporin GLE1 	0.815237306926402	1
LOC412956	-5086.250235	-5085.91503	0.67041	Habro	NonCanon	 heparan sulfate glucosamine 3-O-sulfotransferase 1 	0.412908698905407	1
LOC413006	-3937.28394	-3937.28394	0	Habro	NonCanon	 leucine-rich repeat flightless-interacting protein 2 	1	1
LOC413011	-6537.660434	-6535.660276	4.00032	Habro	NonCanon	 serine--tRNA ligase, cytoplasmic 	0.0454916262055096	1
LOC413030	-3222.38689	-3204.861772	35.0502	Habro	NonCanon	 transmembrane protein 189 	3.21313967133739e-09	3.36094409621891e-06
LOC413032	-10849.096449	-10840.281441	17.63	Habro	NonCanon	 tankyrase 	2.68322100680363e-05	0.0274493508996011
LOC413065	-3366.898096	-3365.292441	3.21131	Habro	NonCanon	 transmembrane protein 164 	0.073130910090342	1
LOC413074	-15813.344337	-15808.832637	9.0234	Habro	NonCanon	 dosage compensation regulator 	0.00266545135058105	1
LOC413087	-9265.7166	-9265.033296	1.36661	Habro	NonCanon	 tRNA (uracil-5-)-methyltransferase homolog A 	0.242395187581146	1
LOC413106	-8428.401291	-8428.401291	0	Habro	NonCanon	 uncharacterized LOC413106 	1	1
LOC413110	-2357.528978	-2357.528978	0	Habro	NonCanon	 DNA-directed RNA polymerases I, II, and III subunit RPABC1 	1	1
LOC413119	-9907.421231	-9904.588739	5.66498	Habro	Canon	 heparan-alpha-glucosaminide N-acetyltransferase 	0.0173069143336303	1
LOC413126	-7979.389811	-7979.105027	0.569568	Habro	Canon	 serine/threonine-protein kinase Tao 	0.450430632742763	1
LOC413133	-4612.215408	-4612.215408	0	Habro	NonCanon	 heparan sulfate glucosamine 3-O-sulfotransferase 6 	1	1
LOC413153	-6825.202157	-6825.202157	0	Habro	Canon	 uncharacterized LOC413153 	1	1
LOC413179	-2625.108138	-2625.108138	0	Habro	NonCanon	 mediator of RNA polymerase II transcription subunit 7 	1	1
LOC413194	-6046.790304	-6046.093979	1.39265	Habro	Canon	 myeloid differentiation primary response protein MyD88-A 	0.237958087417556	1
LOC413196	-3030.187222	-3030.187222	0	Habro	NonCanon	 ribosome maturation protein SBDS 	1	1
LOC413208	-7432.254352	-7431.967008	0.574688	Habro	NonCanon	 rab11 family-interacting protein 2 	0.448402020562164	1
LOC413228	-7151.590366	-7126.28229	50.6162	Habro	NonCanon	 5-aminolevulinate synthase, erythroid-specific, mitochondrial 	1.12314133070358e-12	1.18491410389228e-09
LOC413233	-9525.354733	-9525.354733	0	Habro	NonCanon	 methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial 	1	1
LOC413240	-2590.129582	-2590.129582	0	Habro	NonCanon	 palmitoyltransferase ZDHHC3 	1	1
LOC413242	-9241.265102	-9241.265102	0	Habro	NonCanon	 bifunctional heparan sulfate N-deacetylase/N-sulfotransferase 	1	1
LOC413246	-1774.950857	-1774.950857	0	Habro	NonCanon	 ras-related protein Rap1 	1	1
LOC413250	-8323.885244	-8322.470694	2.8291	Habro	NonCanon	 threonylcarbamoyladenosine tRNA methylthiotransferase 	0.0925702233606693	1
LOC413271	-6053.161105	-6049.080049	8.16211	Habro	NonCanon	 galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase I 	0.00427745782440317	1
LOC413275	-3469.187439	-3469.187439	0	Habro	NonCanon	 cytoplasmic phosphatidylinositol transfer protein 1 	1	1
LOC413297	-3434.417487	-3431.923765	4.98744	Habro	NonCanon	 transmembrane protein 185A 	0.0255319545897839	1
LOC413305	-8374.108313	-8372.208504	3.79962	Habro	NonCanon	 lysophospholipid acyltransferase 7 	0.0512642159306872	1
LOC413365	-4213.260198	-4213.260198	0	Habro	NonCanon	 nucleoporin SEH1 	1	1
LOC413383	-3995.531316	-3995.531316	0	Habro	NonCanon	 carbonic anhydrase-related protein 10 	1	1
LOC413389	-7709.958523	-7696.566848	26.7833	Habro	Canon	 dual specificity mitogen-activated protein kinase kinase hemipterous 	2.2759571039362e-07	0.000236016751678184
LOC413394	-2010.096851	-2009.288759	1.61618	Habro	Canon	 vesicle-trafficking protein SEC22b-B 	0.203625255776741	1
LOC413411	-8656.878732	-8656.878732	0	Habro	Canon	 myotubularin-related protein 14 	1	1
LOC413430	-5810.884112	-5800.307648	21.1529	Habro	Canon	 RAC serine/threonine-protein kinase 	4.24059072155971e-06	0.00435508667104182
LOC413489	-6379.252897	-6375.981611	6.54257	Habro	Canon	 deoxyribonuclease-2-alpha 	0.0105323087728661	1
LOC413495	-3062.463927	-3062.463927	0	Habro	NonCanon	 mediator of RNA polymerase II transcription subunit 27 	1	1
LOC413510	-16200.994856	-16199.731775	2.52616	Habro	NonCanon	 SNF-related serine/threonine-protein kinase 	0.111972411471374	1
LOC413520	-3290.54985	-3290.54985	0	Habro	NonCanon	 mediator of RNA polymerase II transcription subunit 4 	1	1
LOC413529	-6611.421353	-6611.421353	0	Habro	NonCanon	 something about silencing protein 10 	1	1
LOC413534	-5884.913082	-5884.426038	0.974088	Habro	NonCanon	 probable tRNA N6-adenosine threonylcarbamoyltransferase, mitochondrial 	0.323662755339962	1
LOC413542	-14148.556934	-14144.82884	7.45619	Habro	NonCanon	 polyribonucleotide nucleotidyltransferase 1, mitochondrial 	0.00632186713018887	1
LOC413544	-7341.208907	-7340.512369	1.39308	Habro	NonCanon	 peptidylprolyl isomerase domain and WD repeat-containing protein 1 	0.237885649289261	1
LOC413567	-4584.710609	-4582.412543	4.59613	Habro	NonCanon	 L-xylulose reductase 	0.032044212600267	1
LOC413573	-3457.374757	-3454.907477	4.93456	Habro	NonCanon	 set1/Ash2 histone methyltransferase complex subunit ASH2 	0.026324763875827	1
LOC413575	-10361.595533	-10361.595533	0	Habro	NonCanon	 facilitated trehalose transporter Tret1 	1	1
LOC413576	-8651.167341	-8649.37243	3.58982	Habro	NonCanon	 facilitated trehalose transporter Tret1-2 homolog 	0.0581345396791081	1
LOC413579	-6942.649988	-6942.540966	0.218044	Habro	NonCanon	 endoplasmic reticulum mannosyl-oligosaccharide 1,2-alpha-mannosidase 	0.640534350792648	1
LOC413583	-5831.488743	-5830.486527	2.00443	Habro	NonCanon	 uncharacterized LOC413583 	0.15684023819352	1
LOC413601	-3133.68056	-3133.605325	0.15047	Habro	NonCanon	 adenine phosphoribosyltransferase 	0.698086613539073	1
LOC413614	-1777.958698	-1777.958698	0	Habro	NonCanon	 ras-related protein Rab-14 	1	1
LOC413619	-2273.592025	-2273.592025	0	Habro	NonCanon	 RNA polymerase II subunit A C-terminal domain phosphatase SSU72 	1	1
LOC413643	-5607.497904	-5607.497904	0	Habro	NonCanon	 N-acetylglucosaminyl-phosphatidylinositol biosynthetic protein 	1	1
LOC413668	-9634.201437	-9633.980168	0.442538	Habro	Canon	 run domain Beclin-1-interacting and cysteine-rich domain-containing protein 	0.505900007798082	1
LOC413672	-8878.125167	-8874.8973	6.45573	Habro	NonCanon	 hexosaminidase D 	0.011059509676156	1
LOC413678	-6233.314112	-6233.314112	0	Habro	NonCanon	 serine--pyruvate aminotransferase, mitochondrial 	1	1
LOC413688	-6367.210393	-6367.210393	0	Habro	NonCanon	 DNA-directed RNA polymerase III subunit RPC5 	1	1
LOC413699	-6573.599237	-6573.599237	0	Habro	NonCanon	 ubiquitin thioesterase trabid 	1	1
LOC413713	-9222.890961	-9222.890961	0	Habro	NonCanon	 glycosyltransferase 25 family member 	1	1
LOC413736	-6713.473471	-6712.989162	0.968618	Habro	NonCanon	 serine/threonine-protein kinase SIK2 	0.325025087690689	1
LOC413742	-8689.982172	-8689.982172	0	Habro	Canon	 signal transducer and activator of transcription 5B 	1	1
LOC413772	-6426.854066	-6426.854066	0	Habro	Canon	 suppressor of cytokine signaling 7 	1	1
LOC413782	-10261.695674	-10258.478082	6.43518	Habro	Canon	 cartilage oligomeric matrix protein 	0.0111881819491989	1
LOC413796	-13431.448027	-13431.379531	0.136992	Habro	NonCanon	 methionine--tRNA ligase, cytoplasmic 	0.711289874450573	1
LOC413815	-5051.133608	-5051.133608	0	Habro	NonCanon	 CCA tRNA nucleotidyltransferase 1, mitochondrial 	1	1
LOC413827	-3051.882804	-3051.882804	0	Habro	NonCanon	 ras-related protein Rab-40C 	1	1
LOC413854	-10471.774117	-10471.774117	0	Habro	NonCanon	 xylosyltransferase oxt 	1	1
LOC413873	-19751.899564	-19751.899564	0	Habro	NonCanon	 S phase cyclin A-associated protein in the endoplasmic reticulum 	1	1
LOC413878	-7963.703183	-7963.703183	0	Habro	NonCanon	 glutamyl-tRNA(Gln) amidotransferase subunit A, mitochondrial 	1	1
LOC413881	-1660.823429	-1660.823429	0	Habro	Canon	 AP-3 complex subunit sigma-2 	1	1
LOC413889	-4365.113872	-4365.113872	0	Habro	NonCanon	 cytoplasmic tRNA 2-thiolation protein 1 	1	1
LOC413909	-6451.234982	-6451.167005	0.135954	Habro	NonCanon	 tyrosine--tRNA ligase, cytoplasmic 	0.712336882875006	1
LOC413914	-3645.864718	-3645.864718	0	Habro	NonCanon	 carbohydrate sulfotransferase 11 	1	1
LOC413916	-3320.886423	-3320.886423	0	Habro	NonCanon	 transmembrane protein 64 	1	1
LOC413917	-7411.880586	-7411.880586	0	Habro	NonCanon	 alpha-1,2-mannosyltransferase ALG9 	1	1
LOC413950	-12377.222813	-12377.216612	0.012402	Habro	NonCanon	 N-alpha-acetyltransferase 25, NatB auxiliary subunit 	0.911327494439412	1
LOC413976	-2369.609444	-2369.609444	0	Habro	NonCanon	 derlin-2 	1	1
LOC413987	-6251.017623	-6251.017623	0	Habro	NonCanon	 polypeptide N-acetylgalactosaminyltransferase 5 	1	1
LOC414009	-7136.747038	-7119.069299	35.3555	Habro	NonCanon	 microprocessor complex subunit DGCR8 	2.74691767815511e-09	2.87876972670656e-06
LOC414027	-1935.019773	-1935.019773	0	Habro	NonCanon	 N-alpha-acetyltransferase 20 	1	1
LOC414035	-3401.289662	-3401.289662	0	Habro	NonCanon	 lachesin 	1	1
LOC414039	-1060.430048	-1060.430042	1.2e-05	Habro	NonCanon	 probable small nuclear ribonucleoprotein Sm D2 	0.997236052332126	1
LOC494509	-4059.994822	-4059.994822	0	Habro	Canon	 malvolio 	1	1
LOC550659	-4026.039439	-4025.477162	1.12455	Habro	NonCanon	 adiponectin receptor protein 	0.288940826504482	1
LOC550695	-7815.502382	-7815.502382	0	Habro	NonCanon	 carnitine O-palmitoyltransferase 1, liver isoform 	1	1
LOC550701	-4184.505068	-4180.364257	8.28162	Habro	NonCanon	 peptidyl-prolyl cis-trans isomerase FKBP8 	0.0040048382491387	1
LOC550710	-2243.528601	-2241.900377	3.25645	Habro	Canon	 serine/threonine-protein phosphatase 2A catalytic subunit alpha isoform 	0.0711429891249568	1
LOC550716	-16268.245499	-16268.245499	0	Habro	Canon	 clathrin heavy chain 	1	1
LOC550767	-3210.12197	-3210.12197	0	Habro	NonCanon	 ribose 5-phosphate isomerase A 	1	1
LOC550780	-3217.548583	-3217.192411	0.712344	Habro	NonCanon	 N-terminal Xaa-Pro-Lys N-methyltransferase 1 	0.398666757264301	1
LOC550789	-4125.09236	-4124.809163	0.566394	Habro	NonCanon	 selenocysteine Se-methyltransferase 	0.451695413376411	1
LOC550804	-8600.959325	-8600.959325	0	Habro	NonCanon	 transketolase 	1	1
LOC550829	-21934.716072	-21931.572909	6.28633	Habro	NonCanon	 DNA-directed RNA polymerase II subunit RPB1 	0.0121672736009852	1
LOC550834	-817.656948	-817.656948	0	Habro	NonCanon	 small ubiquitin-related modifier 3 	1	1
LOC550869	-6649.140677	-6642.124355	14.0326	Habro	Canon	 N-acetylglucosamine-6-sulfatase 	0.000179668564346088	0.181644918553895
LOC550881	-2536.081869	-2536.081869	0	Habro	NonCanon	 mediator of RNA polymerase II transcription subunit 8 	1	1
LOC550884	-6810.404718	-6810.404718	0	Habro	Canon	 N-sulphoglucosamine sulphohydrolase 	1	1
LOC550885	-6912.281348	-6912.281348	0	Habro	NonCanon	 nicotinate phosphoribosyltransferase 	1	1
LOC550901	-4639.512051	-4634.268658	10.4868	Habro	NonCanon	 protein phosphatase methylesterase 1 	0.00120230426668233	1
LOC550903	-10065.113753	-10064.26487	1.69777	Habro	NonCanon	 arginine--tRNA ligase, cytoplasmic 	0.192579870877552	1
LOC550955	-3015.623535	-3013.286505	4.67406	Habro	NonCanon	 putative gamma-glutamylcyclotransferase CG2811 	0.0306214563692045	1
LOC550970	-2253.267694	-2253.267695	-2e-06	Habro	NonCanon	 lysophosphatidylcholine acyltransferase 	1	1
LOC550998	-3089.519037	-3089.274406	0.489262	Habro	NonCanon	 carbohydrate sulfotransferase 11 	0.484256694132758	1
LOC551009	-7266.349555	-7263.397058	5.90499	Habro	NonCanon	 protein-glutamate O-methyltransferase 	0.0150980513926568	1
LOC551012	-7939.321364	-7936.814119	5.01449	Habro	Canon	 cation-independent mannose-6-phosphate receptor 	0.0251360325239246	1
LOC551036	-4706.816811	-4706.81681	2e-06	Habro	Canon	 vacuole membrane protein 1 	0.998871621209031	1
LOC551042	-2718.352782	-2714.778816	7.14793	Habro	NonCanon	 NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 6 	0.00750505594887056	1
LOC551057	-3201.158743	-3201.158743	0	Habro	Canon	 autophagy protein 5 	1	1
LOC551088	-5550.711211	-5549.482725	2.45697	Habro	NonCanon	 asparagine--tRNA ligase, cytoplasmic 	0.117004292086713	1
LOC551093	-7064.043334	-7064.043334	0	Habro	Canon	 V-type proton ATPase catalytic subunit A 	1	1
LOC551100	-3023.129151	-3023.129151	0	Habro	Canon	 endophilin-B1 	1	1
LOC551114	-2324.686846	-2324.686846	0	Habro	NonCanon	 methyltransferase-like protein 9 	1	1
LOC551116	-3519.302429	-3517.695322	3.21421	Habro	NonCanon	 histidine protein methyltransferase 1 homolog 	0.0730014228352557	1
LOC551133	-4746.280062	-4746.280062	0	Habro	NonCanon	 methyltransferase-like protein 6 	1	1
LOC551177	-1929.513196	-1929.44277	0.140852	Habro	NonCanon	 U11/U12 small nuclear ribonucleoprotein 35 kDa protein 	0.70743547390354	1
LOC551194	-6825.569825	-6825.569825	0	Habro	NonCanon	 glutathione hydrolase 7 	1	1
LOC551198	-3717.212276	-3713.062477	8.2996	Habro	Canon	 serine/threonine-protein kinase STK11 	0.00396538113645788	1
LOC551207	-9938.997843	-9938.997843	0	Habro	NonCanon	 RNA polymerase II subunit A C-terminal domain phosphatase 	1	1
LOC551208	-4445.762798	-4444.201109	3.12338	Habro	NonCanon	 3-hydroxyisobutyrate dehydrogenase, mitochondrial 	0.0771765455714552	1
LOC551212	-8443.710762	-8443.710762	0	Habro	NonCanon	 mediator of RNA polymerase II transcription subunit 16 	1	1
LOC551219	-7523.930565	-7523.930565	0	Habro	NonCanon	 DNA polymerase iota 	1	1
LOC551231	-4947.68863	-4947.68863	0	Habro	NonCanon	 phosphatidate cytidylyltransferase, photoreceptor-specific 	1	1
LOC551248	-1828.584685	-1827.357123	2.45512	Habro	NonCanon	 tetraspanin-31-A 	0.117142216223558	1
LOC551276	-6591.810527	-6591.810527	0	Habro	NonCanon	 isocitrate dehydrogenase [NADP] cytoplasmic 	1	1
LOC551290	-5731.007946	-5731.007946	0	Habro	Canon	 cathepsin O 	1	1
LOC551304	-612.367233	-608.981887	6.77069	Habro	NonCanon	 selenoprotein K-like 	0.00926670011493347	1
LOC551314	-10207.856479	-10207.856479	0	Habro	Canon	 heparan-alpha-glucosaminide N-acetyltransferase 	1	1
LOC551324	-5242.566324	-5242.566324	0	Habro	NonCanon	 transmembrane protein 19 	1	1
LOC551353	-2673.199093	-2673.199093	0	Habro	NonCanon	 translocon-associated protein subunit alpha 	1	1
LOC551364	-5759.983012	-5759.983012	0	Habro	NonCanon	 homeobox protein SIX3 	1	1
LOC551379	-5995.623385	-5991.554945	8.13688	Habro	NonCanon	 chitobiosyldiphosphodolichol beta-mannosyltransferase 	0.00433738520974044	1
LOC551381	-1153.788197	-1153.788197	0	Habro	NonCanon	 uncharacterized LOC551381 	1	1
